SRH,vs,MI
Ball No,Runs,General Commentary,Bowler,Batsman,Fielder
17.6,0,"Bumrah to Ojha, no run, another yorker right into middle, Ojha just about manages to get underneath that",Bumrah,Ojha
17.5,1,"Bumrah to Shankar, 1 run, slower and fuller on middle and leg, worked to midwicket. First runs for Vijay Shankar in SRH colours",Bumrah,Shankar
17.4,W,"Bumrah to Cutting, OUT, that's a Bumrah special. Ripper of a yorker that would do the man",Bumrah,Cutting
17.3,1,"Bumrah to Ojha, 1 run, angles a low full toss into the pads, worked to long-on",Bumrah,Ojha
17.2,1,"Bumrah to Cutting, 1 run, muscles a flat hit across the line to wide long-on",Bumrah,Cutting
17.1,4,"Bumrah to Cutting, FOUR, slower ball gone horribly wrong. Not only is it a full toss but at waist height. Cutting had enough room to swing this into the extra cover boundary BCJ Cutting SL Malinga NV Ojha HH Pandya",Bumrah,Cutting
16.6,1,"Malinga to Cutting, 1 run, length ball outside off, cut away to deep point",Malinga,Cutting
16.6,1w,"Malinga to Cutting, 1 wide, fires a wide delivery outside off, anticipated Cutting's movements and floated this well out of the batsman's reach",Malinga,Cutting
16.5,1,"Malinga to Ojha, 1 run, yorker-length on off stump, works it across the line to midwicket",Malinga,Ojha
16.4,2,"Malinga to Ojha, 2 runs, full and tailing into middle and leg, works it with the angle to the man coming in from deep midwicket. Hardik little slow to get off the block",Malinga,Ojha
16.3,1,"Malinga to Cutting, 1 run, looks for a wild slog but was deceived by the change in pace, thick inside edge onto the pad, they get a run off the deflection",Malinga,Cutting
16.2,4,"Malinga to Cutting, FOUR, carves this over cover. Misses his length marginally again, Cutting is down on one knee as he opens his wrists late to get the elevation. What power. Wow",Malinga,Cutting
16.1,4,"Malinga to Cutting, FOUR, right in the slot, boom! Too full, overpitches marginally and Cutting gets underneath the length and clobbers this over the bowler's head BCJ Cutting HH Pandya NV Ojha MJ McClenaghan",Malinga,Cutting
15.6,1,"HH Pandya to Cutting, 1 run, walks across the stumps and works the incoming delivery to square leg",HH Pandya,Cutting
15.5,0,"HH Pandya to Cutting, no run, looks to get inside the line of that short delivery and then help it over but misses",HH Pandya,Cutting
15.4,1,"HH Pandya to Ojha, 1 run, turns the length ball to short midwicket to get off the mark",HH Pandya,Ojha
15.4,1w,"HH Pandya to Ojha, 1 wide, ripper of a bouncer that whizzes over Ojha's helmet. Was angling down, little too steep. Rightly called wide First bat for Naman Ojha this season",HH Pandya,Ojha
15.3,W,"HH Pandya to Yuvraj Singh, OUT, Yuvraj tries to send this short of length delivery over",HH Pandya,Yuvraj Singh
15.2,4,"HH Pandya to Yuvraj Singh, FOUR, width and put away. Buttler at square third man did all the hard work in getting to the ball but bobbled it with the slide. Rohit is fuming",HH Pandya,Yuvraj Singh
15.2,1w,"HH Pandya to Yuvraj Singh, 1 wide, floats this length ball well out of Yuvraj's reach outside off, rightly called wide.",HH Pandya,Yuvraj Singh
15.1,0,"HH Pandya to Yuvraj Singh, no run, bottom-edge, well-stopped by Parthiv. Looked to ease that behind point but was cramped for room BCJ Cutting MJ McClenaghan Yuvraj Singh Harbhajan Singh",HH Pandya,Yuvraj Singh
14.6,4,"McClenaghan to Cutting, FOUR, can you ask for a better delivery that a full toss first up? This",McClenaghan,Cutting
14.5,W,"McClenaghan to Dhawan, OUT, bowled off a full toss. Tries to heave it away but is early into the shot. Misses and the ball, angling in, crashes into leg-stump S Dhawan b McClenaghan 48 (76m 43b 5x4 1x6) SR: 111.62",McClenaghan,Dhawan
14.4,1,"McClenaghan to Yuvraj Singh, 1 run, full, outside off, gets an inside edge on the drive and gets it away to long-on",McClenaghan,Yuvraj Singh
14.3,1,"McClenaghan to Dhawan, 1 run, shortish, pulls it behind square. Slight fumble by Nitish Rana at deep square leg but Yuvraj is not ready for the second run",McClenaghan,Dhawan
14.2,2,"McClenaghan to Dhawan, 2 runs, comes down the track and drags it off the inside part of the bat to midwicket",McClenaghan,Dhawan
14.1,0,"McClenaghan to Dhawan, no run, looked like a caught-behind for a moment. Off-cutter, outside off. Dhawan was looking to scoop it fine and gets down. But the bowler adjusts his line and takes it away from him. Dhawan walks across and makes an awkward attempt at ramping it but wears it on the pad as the ball goes to the keeper Yuvraj Singh Harbhajan Singh S Dhawan KH Pandya",McClenaghan,Dhawan
13.6,0,"Harbhajan Singh to Yuvraj Singh, no run, good length, tries to drop it into the off side and take off for a single. Goes a couple of steps forward but he has played it too close and chopped",Harbhajan Singh,Yuvraj Singh
13.5,0,"Harbhajan Singh to Yuvraj Singh, no run, short of a length, stays in the crease and whips it away to midwicket",Harbhajan Singh,Yuvraj Singh
13.4,0,"Harbhajan Singh to Yuvraj Singh, no run, good length, defended off the front foot with bat close to pad",Harbhajan Singh,Yuvraj Singh
13.3,1lb,"Harbhajan Singh to Dhawan, 1 leg bye, sliding on the pads, tries to tuck and wears it on the pad as the ball runs away to short fine leg",Harbhajan Singh,Dhawan
13.2,4,"Harbhajan Singh to Dhawan, FOUR, fine shot from Dhawan. Skips down the track and lofts it with the turn over covers. On a length and makes sure to give himself the room to free his arms and clears the in-field with ease",Harbhajan Singh,Dhawan
13.1,W,"Harbhajan Singh to Hooda, OUT, flat, outside off, it's the top-spinner from Harbhajan. Hooda gets down to slog. But he does not find the middle of the bat at all. Seemed awry from DJ Hooda KH Pandya S Dhawan MJ McClenaghan",Harbhajan Singh,Hooda
12.6,1,"KH Pandya to Hooda, 1 run, turned away to midwicket for one",KH Pandya,Hooda
12.5,1,"KH Pandya to Dhawan, 1 run, is that a missed chance? Looped across outside off, good length, Dhawan tries to slog and drags it towards long-on. Pollard gets around it but just backs away at the very end and the ball drops in front of him",KH Pandya,Dhawan
12.4,4,"KH Pandya to Dhawan, FOUR, goes hard at a slog sweep and gets an inside edge to deep fine leg",KH Pandya,Dhawan
12.3,1,"KH Pandya to Hooda, 1 run, gets down to slog it but does not make good connection, drags it away to deep midwicket. Stays in the air and lands in front of the fielder",KH Pandya,Hooda
12.3,2nb,"KH Pandya to Dhawan, (no ball) 1 run, high full toss, fires it quicker, Dhawan looks to pull but it is too quick for him and he drags it away. He was down the track but still a no ball",KH Pandya,Dhawan
12.2,1,"KH Pandya to Hooda, 1 run, comes down the track to this length ball and whips it out to deep midwicket",KH Pandya,Hooda
12.2,1w,"KH Pandya to Hooda, 1 wide, short of a length, sliding down leg, misses the attempted tuck of Hooda",KH Pandya,Hooda
12.1,1,"KH Pandya to Dhawan, 1 run, pushes it across outside off, flat-bats it to point S Dhawan MJ McClenaghan DJ Hooda Harbhajan Singh",KH Pandya,Dhawan
11.6,1,"McClenaghan to Dhawan, 1 run, slapped into the wide long-off region, on the bounce to the fielder. There was width, Dhawan picked the bones out of that but couldn't find the gap",McClenaghan,Dhawan
11.5,2,"McClenaghan to Dhawan, 2 runs, swung across the line into the gap at wide long-on where Pollard comes around to cut that off",McClenaghan,Dhawan
11.4,1,"McClenaghan to Hooda, 1 run, floats this into middle and leg, flicked to deep backward square leg Deepak Hooda - averages only 13.5 in the IPL. Strikes at 135. One half-century in 26 innings.",McClenaghan,Hooda
11.3,4,"McClenaghan to Hooda, FOUR, flayed into the point boundary. Too short, enough width and 'Hurricane' Hooda gleefully accepts that. Brave move to send him in at No. 3",McClenaghan,Hooda
11.2,0,"McClenaghan to Hooda, no run, angles a full ball on off stump, driven firmly to cover McClenaghan from around the stumps",McClenaghan,Hooda
11.1,1,"McClenaghan to Dhawan, 1 run, floats this full outside off, Dhawan jams his bat down to squeeze it to deep cover S Dhawan Harbhajan Singh DJ Hooda HH Pandya",McClenaghan,Dhawan
10.6,1,"Harbhajan Singh to Dhawan, 1 run, fires a length ball into middle and leg, tucked to deep square",Harbhajan Singh,Dhawan
10.5,1,"Harbhajan Singh to Hooda, 1 run, steps out and bunts an indrifter to long-on",Harbhajan Singh,Hooda
10.4,0,"Harbhajan Singh to Hooda, no run, looks to turn this to midwicket, gets a leading edge, falls short of cover",Harbhajan Singh,Hooda
10.3,1,"Harbhajan Singh to Dhawan, 1 run, drifting into middle and leg, punched to deep midwicket",Harbhajan Singh,Dhawan
10.2,W,"Harbhajan Singh to Warner, OUT, slows this down considerably, Warner looks to play a reverse-sweep but ends up getting into an awkward tangle, looks to pull but top-edges. Parthiv runs swiftly to his left till about short point or so and then dives full length to complete a stunner. Harbhajan is pumped. Exploring his limits there, was Parthiv. Will be tough to top that tonight DA Warner c †Patel b Harbhajan Singh 49 (53m 34b 7x4 2x6) SR: 144.11",Harbhajan Singh,Warner,Patel
10.1,6,"Harbhajan Singh to Warner, SIX, ridiculous. Boom! Warner changes his grip quickly, positions himself as a right-hander and then powerfully muscles the sweep over the third man boundary. Sensational stuff. Harbhajan fired it in so there was pace for him to work with too S Dhawan HH Pandya DA Warner MJ McClenaghan",Harbhajan Singh,Warner
9.6,0,"HH Pandya to Dhawan, no run, looks to swing this across the line but can't get under that full delivery angling away, squeezed back to Hardik",HH Pandya,Dhawan
9.6,1w,"HH Pandya to Dhawan, 1 wide, fires this full and wide, flirting with the wide line, umpire thinks it's just wide of that mark. Dhawan tried his best to reach it but couldn't",HH Pandya,Dhawan
9.5,1lb,"HH Pandya to Warner, 1 leg bye, looks to whip it square, ball deflects off the pad to short fine leg",HH Pandya,Warner
9.4,6,"HH Pandya to Warner, SIX, stunning! Third man missing, and so Warner backs away to make room and then uses the bowler's pace to glide that into the square third man boundary. Did well to get under it and let his bat do the rest",HH Pandya,Warner
9.3,1,"HH Pandya to Dhawan, 1 run, punches a length ball wide of cover for a quick single",HH Pandya,Dhawan
9.2,0,"HH Pandya to Dhawan, no run, looks to upper cut it over third man, but is done in by the bounce",HH Pandya,Dhawan
9.1,4,"HH Pandya to Dhawan, FOUR, how lucky is Dhawan? Looks to walk across to flick it behind square but the ball deflects off a thick inside edge as he swings. Parthiv dives to his left but can't get a glove DA Warner MJ McClenaghan S Dhawan HH Pandya",HH Pandya,Dhawan
8.6,4,"McClenaghan to Warner, FOUR, cracking shot. Too much width, much slower in pace. Sitting up nicely for Warner who gives it a proper whack into the point boundary",McClenaghan,Warner
8.5,4,"McClenaghan to Warner, FOUR, boundary after seven deliveries for Warner, and a welcome one at that. Too full on the pads, squeezed to deep backward square where Rana does well to hare around the ropes. Having done all the hard work, he dives full length but over the ball. Rohit isn't pleased",McClenaghan,Warner
8.4,0,"McClenaghan to Warner, no run, looked to back away and go over cover but played too early. McClenaghan did well to roll his fingers over the ball. Change in pace helped the bowler there",McClenaghan,Warner
8.3,1,"McClenaghan to Dhawan, 1 run, slower and fuller outside off, he gently dabs it towards point for a quick single",McClenaghan,Dhawan
8.2,1,"McClenaghan to Warner, 1 run, too much width outside off, this one's hit hard to Harbhajan at deep point",McClenaghan,Warner
8.1,0,"McClenaghan to Warner, no run, backs away and cracks the length ball straight to point Here's McClenaghan again S Dhawan HH Pandya DA Warner MJ McClenaghan This is a timely strategic time-out, I must say",McClenaghan,Warner
7.6,0,"HH Pandya to Dhawan, no run, floats a length ball on middle, this one nips back in a touch, Dhawan is half-forward as he defends",HH Pandya,Dhawan
7.5,1,"HH Pandya to Warner, 1 run, gets on top of the bounce and bunts it to Rana, who dives to his left to pull off a one-handed stop at point",HH Pandya,Warner
7.4,0,"HH Pandya to Warner, no run, swing and a miss. Looked to slap this over cover",HH Pandya,Warner
7.3,1,"HH Pandya to Dhawan, 1 run, dropped! he's lost control of the ball on the dive but the ball bounced up and got stuck into his left elbow as he completed the dive. But there is some doubt here.This was struck really firmly by Dhawan, Krunal did well to move initially to his left and then dish in the dive. As he completed the catch, you couldn't quite see the ball. He thinks he's taken it but there was one point where he was completely covering the ball, which means the cameras couldn't quick pick if the ball hit the turf at that instant. No conclusive evidence. Krunal is claiming a catch at mid-off. Umpires converging. They're going upstairs. Soft signal is not-out",HH Pandya,Dhawan
7.2,0,"HH Pandya to Dhawan, no run, guides an away-going length delivery to point",HH Pandya,Dhawan
7.1,1lb,"HH Pandya to Warner, 1 leg bye, bangs a length ball on middle and leg, tucked to short fine. Got it on the top part of the bat S Dhawan MJ McClenaghan DA Warner JJ Bumrah",HH Pandya,Warner
6.6,4,"McClenaghan to Dhawan, FOUR, that's Gangulyesque from Dhawan. Sashays down the pitch and flat-bats the length ball into the cover boundary",McClenaghan,Dhawan
6.5,0,"McClenaghan to Dhawan, no run, too full and just outside off, looks to squeeze this behind point but misses",McClenaghan,Dhawan
6.4,6,"McClenaghan to Dhawan, SIX, that's a Dhawan special. Length ball on middle, and he brings those powerful wrists to the fore, whipped over midwicket and it sails here. Still bat meeting",McClenaghan,Dhawan
6.3,0,"McClenaghan to Dhawan, no run, better length, much fuller outside off, left alone",McClenaghan,Dhawan
6.2,4,"McClenaghan to Dhawan, FOUR, into the pads and he's whipped it into the deep square leg boundary. Pressure was building on him, this should give him some breathing space although a lot more needs to be done. This wasn't where he wanted to hit it but he'll take it",McClenaghan,Dhawan
6.1,1,"McClenaghan to Warner, 1 run, looks to go over long-on but toe-ends it, on the bounce to the boundary rider DA Warner JJ Bumrah S Dhawan SL Malinga",McClenaghan,Warner
5.6,4,"Bumrah to Warner, FOUR, beautiful timing. Hint of width from Bumrah, Warner waits and then opens the bat face late to glide this between point and third man",Bumrah,Warner
5.5,1,"Bumrah to Dhawan, 1 run, looked to heave across the line, changed his shot to turn it to the leg side gently in the end",Bumrah,Dhawan
5.4,1,"Bumrah to Warner, 1 run, too quick is Warner. Chanced a single by dabbing it to point, the throw from Rana at the bowler's end wasn't far from the stumps but he'd comfortably made it by then",Bumrah,Warner
5.3,0,"Bumrah to Warner, no run, hurried into the defence of that away-going length ball that holds its line to cramp him for room, bunted to Bumrah",Bumrah,Warner
5.2,1,"Bumrah to Dhawan, 1 run, right into the blockhole, gets this to dip in as well, Dhawan squeezes it wide of cover as they scamper a run",Bumrah,Dhawan
5.1,1,"Bumrah to Warner, 1 run, slogged across the line to deep square. Didn't get it anywhere near the middle S Dhawan SL Malinga DA Warner JJ Bumrah",Bumrah,Warner
4.6,0,"Malinga to Dhawan, no run, looks to drill that over cover, the bat face turned in his hand as he made contact with the full delivery, straight to mid-off",Malinga,Dhawan
4.5,0,"Malinga to Dhawan, no run, shot out of frustration. Slower and fuller on middle, he thumps it on the bounce to mid-on",Malinga,Dhawan
4.4,1,"Malinga to Warner, 1 run, slower delivery on middle and leg, tucks it straight to short fine leg",Malinga,Warner
4.3,4,"Malinga to Warner, FOUR, drifting into the pads and he's tucked that cutely into the fine leg boundary. Too easy",Malinga,Warner
4.2,0,"Malinga to Warner, no run, slower and fuller outside off, reaches out to toe-end the drive to cover",Malinga,Warner
4.1,4,"Malinga to Warner, FOUR, finding the gap with precision. Touch short, this is a off-cutter as well which Warner waits on before directing it between short third man and point. Beautiful timing. S Dhawan JJ Bumrah DA Warner Harbhajan Singh",Malinga,Warner
3.6,0,"Bumrah to Dhawan, no run, steps out and smashes the length ball back down the pitch, Bumrah puts his leg out to stop it on his followthrough",Bumrah,Dhawan
3.5,1,"Bumrah to Warner, 1 run, whips a length ball to deep backward square leg",Bumrah,Warner
3.4,0,"Bumrah to Warner, no run, too full for him to attempt a pull, through him. Parthiv dives to his left to effect a super stop.",Bumrah,Warner
3.3,0,"Bumrah to Warner, no run, looks to slap one across the line but beaten by the length and width. Bumrah is taking the ball away, and it's always tough to play against the line with that",Bumrah,Warner
3.2,3,"Bumrah to Dhawan, 3 runs, this is a crunching cover drive. Just an extension of his forward defence, raced away past cover. Buttler pulls it back in",Bumrah,Dhawan
3.1,0,"Bumrah to Dhawan, no run, flayed on the up but straight to Krunal at point. Hint of width on that this time Booom-raaaah DA Warner Harbhajan Singh S Dhawan SL Malinga",Bumrah,Dhawan
2.6,0,"Harbhajan Singh to Warner, no run, slider that skids back in and straightens, Warner defends. This one kept a touch low as well",Harbhajan Singh,Warner
2.5,0,"Harbhajan Singh to Warner, no run, rocks back and cuts but straight to Pandya. Lucky to get away this time, is Bhajji",Harbhajan Singh,Warner
2.4,0,"Harbhajan Singh to Warner, no run, sweeps and misses. Looked to fetch this from way outside off and played too early. The backfoot was briefly outside the crease but he managed to drag is back in just as the bails came off. Parthiv is jumping up and down for a stumping appeal. Warner is unmoved",Harbhajan Singh,Warner
2.3,0,"Harbhajan Singh to Warner, no run, drifting in from wide of the crease, length much fuller as well, Warner defends from the crease to cover",Harbhajan Singh,Warner
2.2,4,"Harbhajan Singh to Warner, FOUR, and again off the backfoot. Too short, Warner uses the depth of the crease to loft this inside-out. Almost carried all the way",Harbhajan Singh,Warner
2.1,4,"Harbhajan Singh to Warner, FOUR, too short, Warner rocks back and lofts this over cover. Slow turn to so he could adjust DA Warner SL Malinga S Dhawan Harbhajan Singh",Harbhajan Singh,Warner
1.6,1lb,"Malinga to Warner, 1 leg bye, hit high on the thigh pad as he's hurried into an attempted whip to square leg, they take a run off the deflection",Malinga,Warner
1.5,0,"Malinga to Warner, no run, back of length outside off, uses the pace to punch straight to backward point",Malinga,Warner
1.4,1,"Malinga to Dhawan, 1 run, slips in a yorker-length delivery on middle and leg again, turned wide of midwicket",Malinga,Dhawan
1.3,0,"Malinga to Dhawan, no run, yorker-length outside off, this tailed in just a wee bit, squeezed to the off side",Malinga,Dhawan
1.2,0,"Malinga to Dhawan, no run, scoring opportunity missed. Waist-high full toss begging to be swung away into the leg side field, Dhawan punches it straight to cover point Last season, Mumbai conceded only 45 runs on average in the Powerplay. Sunrisers scored about 47 on average. The average Powerplay score in Mumbai was 49. So not much of a difference",Malinga,Dhawan
1.1,1,"Malinga to Warner, 1 run, angles a length ball across, Warner punches to cover as they scamper a quick single Maaaaa-liingaaaaaa DA Warner Harbhajan Singh S Dhawan",Malinga,Warner
0.6,1,"Harbhajan Singh to Warner, 1 run, thumped to the off side, Buttler misfields at cover to concede a run. That hit his left thigh. Warner v Harbhajan in PowerPlays: 27 runs, 24 balls, one dismissal, six inns; four boundaries",Harbhajan Singh,Warner
0.5,1,"Harbhajan Singh to Dhawan, 1 run, backs away and cuts again, Hardik moves swiftly to his right to cut that off. Saved three runs. Excellent anticipation",Harbhajan Singh,Dhawan
0.4,0,"Harbhajan Singh to Dhawan, no run, steps out and then defends with the bat close to the pad",Harbhajan Singh,Dhawan
0.3,0,"Harbhajan Singh to Dhawan, no run, shortens his length as Dhawan advances, flatter in trajectory and so he bunts it back down the pitch",Harbhajan Singh,Dhawan
0.2,0,"Harbhajan Singh to Dhawan, no run, gets the inner half of the bat as he shapes to drive Harbhajan's bowling from around the stumps",Harbhajan Singh,Dhawan
0.1,0,"Harbhajan Singh to Dhawan, no run, touch short outside off, Dhawan cuts straight to point B Kumar JJ Bumrah A Nehra SL Malinga",Harbhajan Singh,Dhawan
